numero_processo,numero_cnj,classe_codigo,classe_nome,assuntos,data_ajuizamento,ultima_atualizacao,qtd_movimentos,grau,formato,link_consulta
50388648720214047000,5038864-87.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Execução Penal e de Medidas Alternativas,2021-06-16,2021-08-05T04:51:50.326000Z,18,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50388648720214047000&selOrigem=TRF&chkMostrarBaixados=1
50392112320214047000,5039211-23.2021.4.04.7000,327,Embargos de Terceiro Criminal,Indisponibilidade / Seqüestro de Bens; Sonegação de contribuição previdenciária ,2021-06-17,2025-06-18T12:01:26.122Z,18,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50392112320214047000&selOrigem=TRF&chkMostrarBaixados=1
50393610420214047000,5039361-04.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-06-17,2026-08-05T04:59:25.892000Z,187,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50393610420214047000&selOrigem=TRF&chkMostrarBaixados=1
50397248820214047000,5039724-88.2021.4.04.7000,327,Embargos de Terceiro Criminal,Crimes previstos na Lei da Organização Criminosa; Indisponibilidade / Seqüestro de Bens,2021-06-18,2025-06-19T18:40:09.444Z,91,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50397248820214047000&selOrigem=TRF&chkMostrarBaixados=1
50399803120214047000,5039980-31.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,Associação para a Produção e Tráfico e Condutas Afins; Liberdade Provisória,2021-06-19,2025-06-15T11:20:25.908Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50399803120214047000&selOrigem=TRF&chkMostrarBaixados=1
50402679120214047000,5040267-91.2021.4.04.7000,1727,Petição Criminal,Homicídio Simples,2021-06-21,2022-02-01T12:25:15.341000Z,54,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50402679120214047000&selOrigem=TRF&chkMostrarBaixados=1
50405935120214047000,5040593-51.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Corrupção passiva ,2021-06-21,2021-11-05T18:13:19.114000Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50405935120214047000&selOrigem=TRF&chkMostrarBaixados=1
50405960620214047000,5040596-06.2021.4.04.7000,320,Exceção de Litispendência,Corrupção passiva ,2021-06-21,2021-11-05T18:14:01.563000Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50405960620214047000&selOrigem=TRF&chkMostrarBaixados=1
50418857120214047000,5041885-71.2021.4.04.7000,1291,Reabilitação,Crimes contra o Sistema Financeiro Nacional,2021-06-24,2022-03-04T03:13:44.745000Z,49,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50418857120214047000&selOrigem=TRF&chkMostrarBaixados=1
50422676420214047000,5042267-64.2021.4.04.7000,327,Embargos de Terceiro Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-06-25,2024-08-27T23:14:33.135Z,47,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50422676420214047000&selOrigem=TRF&chkMostrarBaixados=1
50425837720214047000,5042583-77.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Falsificação de documento público,2021-06-28,2025-06-15T00:50:29.438Z,70,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50425837720214047000&selOrigem=TRF&chkMostrarBaixados=1
50447446020214047000,5044744-60.2021.4.04.7000,319,Exceção de Incompetência de Juízo,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-07-05,2022-02-02T02:37:10.372000Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50447446020214047000&selOrigem=TRF&chkMostrarBaixados=1
50456548720214047000,5045654-87.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-07-07,2026-08-04T09:51:19.753000Z,467,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50456548720214047000&selOrigem=TRF&chkMostrarBaixados=1
50458730320214047000,5045873-03.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Corrupção passiva ,2021-07-07,2022-02-02T01:23:05.226000Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50458730320214047000&selOrigem=TRF&chkMostrarBaixados=1
50472942820214047000,5047294-28.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Crimes contra a Ordem Tributária,2021-07-12,2025-08-02T08:30:02.646Z,39,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50472942820214047000&selOrigem=TRF&chkMostrarBaixados=1
50483128420214047000,5048312-84.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,Latrocínio; Quadrilha ou Bando; Roubo Majorado,2021-07-15,2025-06-17T16:51:17.602Z,19,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50483128420214047000&selOrigem=TRF&chkMostrarBaixados=1
50488255220214047000,5048825-52.2021.4.04.7000,319,Exceção de Incompetência de Juízo,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-07-16,2022-02-02T02:21:27.745000Z,15,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50488255220214047000&selOrigem=TRF&chkMostrarBaixados=1
50528484120214047000,5052848-41.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Corrupção passiva ; Desaforamento,2021-08-02,2022-12-03T11:02:26.934000Z,35,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50528484120214047000&selOrigem=TRF&chkMostrarBaixados=1
50537681520214047000,5053768-15.2021.4.04.7000,1727,Petição Criminal,Crimes contra a Ordem Econômica,2021-08-05,2025-06-15T06:50:30.565Z,37,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50537681520214047000&selOrigem=TRF&chkMostrarBaixados=1
50539059420214047000,5053905-94.2021.4.04.7000,279,Inquérito Policial,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,2021-08-05,2021-09-03T07:06:19.166000Z,14,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50539059420214047000&selOrigem=TRF&chkMostrarBaixados=1
50540999420214047000,5054099-94.2021.4.04.7000,318,Exceção de Suspeição,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Suspeição",2021-08-05,2022-03-06T14:22:20.094000Z,21,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50540999420214047000&selOrigem=TRF&chkMostrarBaixados=1
50547901120214047000,5054790-11.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2021-08-09,2025-08-02T01:00:04.004Z,114,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50547901120214047000&selOrigem=TRF&chkMostrarBaixados=1
50560849820214047000,5056084-98.2021.4.04.7000,1727,Petição Criminal,Crimes contra o Sistema Financeiro Nacional,2021-08-13,2022-07-01T13:35:12.956000Z,20,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50560849820214047000&selOrigem=TRF&chkMostrarBaixados=1
50565656120214047000,5056565-61.2021.4.04.7000,375,Carta Rogatória Criminal,Auxílio Direto; Intimação,2021-08-16,2022-06-05T17:22:23.378000Z,44,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50565656120214047000&selOrigem=TRF&chkMostrarBaixados=1
50568938820214047000,5056893-88.2021.4.04.7000,305,Liberdade Provisória com ou sem fiança,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais; Liberdade Provisória,2021-08-16,2025-06-21T10:40:06.377Z,39,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50568938820214047000&selOrigem=TRF&chkMostrarBaixados=1
50569301820214047000,5056930-18.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ; Corrupção passiva ",2021-08-17,2026-09-14T15:39:57.322000Z,309,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50569301820214047000&selOrigem=TRF&chkMostrarBaixados=1
50570133420214047000,5057013-34.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,2021-08-17,2025-06-17T02:50:32.435Z,20,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50570133420214047000&selOrigem=TRF&chkMostrarBaixados=1
50191815520214047003,5019181-55.2021.4.04.7003,355,Carta Precatória Criminal,Auxílio Direto,2021-08-18,2022-06-07T04:40:59.839000Z,39,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50191815520214047003&selOrigem=TRF&chkMostrarBaixados=1
50581176120214047000,5058117-61.2021.4.04.7000,1727,Petição Criminal,Adulteração de Sinal Identificador de Veículo Automotor,2021-08-20,2025-06-14T14:40:38.015Z,32,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50581176120214047000&selOrigem=TRF&chkMostrarBaixados=1
50583505820214047000,5058350-58.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Falsificação de documento público,2021-08-20,2025-06-20T20:20:05.129Z,27,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50583505820214047000&selOrigem=TRF&chkMostrarBaixados=1
50584155320214047000,5058415-53.2021.4.04.7000,319,Exceção de Incompetência de Juízo,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-08-21,2022-11-03T09:12:18.074000Z,30,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50584155320214047000&selOrigem=TRF&chkMostrarBaixados=1
50598142020214047000,5059814-20.2021.4.04.7000,309,Pedido de Busca e Apreensão Criminal,Corrupção passiva ,2021-08-26,2025-06-18T07:00:13.178Z,54,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50598142020214047000&selOrigem=TRF&chkMostrarBaixados=1
50602862120214047000,5060286-21.2021.4.04.7000,319,Exceção de Incompetência de Juízo,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ; Peculato",2021-08-27,2023-05-02T08:48:32.169000Z,24,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50602862120214047000&selOrigem=TRF&chkMostrarBaixados=1
50604940520214047000,5060494-05.2021.4.04.7000,1733,Procedimento Investigatório Criminal (PIC-MP) ,Corrupção passiva ,2021-08-30,2022-06-04T15:40:42.683000Z,11,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50604940520214047000&selOrigem=TRF&chkMostrarBaixados=1
50606846520214047000,5060684-65.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Acordo de Não Persecução Penal; Execução Penal e de Medidas Alternativas,2021-08-30,2025-06-17T00:49:23.130Z,65,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50606846520214047000&selOrigem=TRF&chkMostrarBaixados=1
50615645720214047000,5061564-57.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Busca e Apreensão de Bens; Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,2021-09-02,2022-02-02T07:56:03.816000Z,14,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50615645720214047000&selOrigem=TRF&chkMostrarBaixados=1
50619993120214047000,5061999-31.2021.4.04.7000,1727,Petição Criminal,Homicídio Qualificado,2021-09-03,2023-02-04T00:34:42.387000Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50619993120214047000&selOrigem=TRF&chkMostrarBaixados=1
50624566320214047000,5062456-63.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-09-03,2026-09-10T13:50:15.873000Z,212,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50624566320214047000&selOrigem=TRF&chkMostrarBaixados=1
50635799620214047000,5063579-96.2021.4.04.7000,272,Representação Criminal/Notícia de Crime,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2021-09-10,2025-07-16T08:06:39.319Z,89,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50635799620214047000&selOrigem=TRF&chkMostrarBaixados=1
50637748120214047000,5063774-81.2021.4.04.7000,1717,Alienação de Bens do Acusado,Corrupção passiva ,2021-09-10,2026-09-15T10:06:13.159000Z,275,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50637748120214047000&selOrigem=TRF&chkMostrarBaixados=1
50645680520214047000,5064568-05.2021.4.04.7000,1717,Alienação de Bens do Acusado,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-09-14,2024-08-16T14:20:44.227Z,106,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50645680520214047000&selOrigem=TRF&chkMostrarBaixados=1
50648183820214047000,5064818-38.2021.4.04.7000,327,Embargos de Terceiro Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2021-09-15,2025-06-19T01:20:17.861Z,44,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50648183820214047000&selOrigem=TRF&chkMostrarBaixados=1
50652757020214047000,5065275-70.2021.4.04.7000,1727,Petição Criminal,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ; Corrupção passiva ",2021-09-16,2022-07-03T07:59:43.304000Z,4,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50652757020214047000&selOrigem=TRF&chkMostrarBaixados=1
50661669120214047000,5066166-91.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Crimes previstos na Lei da Organização Criminosa; Liberação de Veículo Apreendido,2021-09-21,2024-09-19T04:51:01.033Z,73,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50661669120214047000&selOrigem=TRF&chkMostrarBaixados=1
50661945920214047000,5066194-59.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Contrabando ou descaminho ,2021-09-21,2025-06-16T00:32:40.333Z,33,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50661945920214047000&selOrigem=TRF&chkMostrarBaixados=1
50667965020214047000,5066796-50.2021.4.04.7000,326,Restituição de Coisas Apreendidas,Corrupção passiva ; Indisponibilidade / Seqüestro de Bens,2021-09-23,2026-09-15T10:06:13.188000Z,92,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50667965020214047000&selOrigem=TRF&chkMostrarBaixados=1
50669722920214047000,5066972-29.2021.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2021-09-23,2021-12-10T07:31:58.493000Z,28,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50669722920214047000&selOrigem=TRF&chkMostrarBaixados=1
50675742020214047000,5067574-20.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Falso testemunho ou falsa perícia ,2021-09-27,2025-08-02T12:40:22.884Z,43,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50675742020214047000&selOrigem=TRF&chkMostrarBaixados=1
50681519520214047000,5068151-95.2021.4.04.7000,14678,Acordo de Não Persecução Penal,Contrabando ou descaminho ,2021-09-28,2024-12-13T16:10:28.520Z,26,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50681519520214047000&selOrigem=TRF&chkMostrarBaixados=1
50693679120214047000,5069367-91.2021.4.04.7000,319,Exceção de Incompetência de Juízo,Crimes contra o Sistema Financeiro Nacional,2021-10-04,2022-06-02T09:07:29.800000Z,10,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50693679120214047000&selOrigem=TRF&chkMostrarBaixados=1
50699369220214047000,5069936-92.2021.4.04.7000,307,Habeas Corpus Criminal,Emprego de Processo Proibido/Substância não permitida,2021-10-05,2025-06-17T13:00:37.724Z,11,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50699369220214047000&selOrigem=TRF&chkMostrarBaixados=1
